23/04/2018	21294	CMGIO	172	1
23/04/2018	19866	CMGIO	231	1
23/04/2018	20825	CMLEO	194	1
23/04/2018	19983	CMGIO	224	1
23/04/2018	20620	CMGIO	199	1
23/04/2018	21604	CMLEO	166	1
23/04/2018	21418	CMEDN	171	1
23/04/2018	21200	CMLGC	175	1
23/04/2018	21515	CMHKT	168	1
23/04/2018	14359	CMGIP	412	1
23/04/2018	21695	CMGIP	163	1
23/04/2018	21714	CMEDN	162	1
23/04/2018	21558	CMGIP	167	1
23/04/2018	21347	CMGCH	171	1
23/04/2018	21642	CMLEO	165	1
23/04/2018	21758	CMLEO	162	1
23/04/2018	21936	CMEDN	161	1
23/04/2018	17294	CMLEO	322	1
23/04/2018	21761	CMLEO	162	1
23/04/2018	17296	CMLEO	322	1
23/04/2018	20605	CMLGC	199	1
23/04/2018	20608	CMLGC	199	1
23/04/2018	21902	CMEDN	161	1
23/04/2018	17295	CMLEO	322	1
23/04/2018	21555	CMHKT	167	1
23/04/2018	21774	CMHKT	162	1
23/04/2018	21500	CMLGC	168	1
23/04/2018	17292	CMLEO	322	1
23/04/2018	21796	CMEDN	162	1
23/04/2018	19536	CMGCH	238	1
23/04/2018	20604	CMLGC	199	1
23/04/2018	20607	CMLGC	199	1
23/04/2018	20609	CMLGC	199	1
24/04/2018	20442	CMEDN	203	1
24/04/2018	20898	CMGIP	189	1
24/04/2018	21581	CMGIO	167	1
24/04/2018	21599	CMHKT	166	1
24/04/2018	19866	CMGIO	231	1
24/04/2018	20825	CMLEO	194	1
24/04/2018	20620	CMGIO	199	1
24/04/2018	21604	CMLEO	166	1
24/04/2018	21418	CMEDN	171	1
24/04/2018	21200	CMLGC	175	1
24/04/2018	21515	CMHKT	168	1
24/04/2018	14359	CMGIP	412	1
24/04/2018	21695	CMGIP	163	1
24/04/2018	21714	CMEDN	162	1
24/04/2018	21558	CMGIP	167	1
24/04/2018	21347	CMGCH	171	1
24/04/2018	20605	CMLGC	199	1
24/04/2018	20608	CMLGC	199	1
24/04/2018	19536	CMGCH	238	1
24/04/2018	20604	CMLGC	199	1
24/04/2018	20607	CMLGC	199	1
24/04/2018	20609	CMLGC	199	1
24/04/2018	21963	CMEDN	161	1
24/04/2018	21990	CMEDN	160	1
24/04/2018	19921	CMGIO	228	1
24/04/2018	22020	CMLEO	160	1
24/04/2018	19480	CMGIO	241	1
24/04/2018	18353	CMHKT	283	1
24/04/2018	22035	CMGIO	160	1
25/04/2018	20442	CMEDN	203	1
25/04/2018	20898	CMGIP	189	1
25/04/2018	21581	CMGIO	167	1
25/04/2018	21599	CMHKT	166	1
25/04/2018	19866	CMGIO	231	1
25/04/2018	20825	CMLEO	194	1
25/04/2018	21604	CMLEO	166	1
25/04/2018	21418	CMEDN	171	1
25/04/2018	14359	CMGIP	412	1
25/04/2018	21695	CMGIP	163	1
25/04/2018	21714	CMEDN	162	1
25/04/2018	21347	CMGCH	171	1
25/04/2018	20605	CMLGC	199	1
25/04/2018	20608	CMLGC	199	1
25/04/2018	21902	CMEDN	161	1
25/04/2018	19536	CMGCH	238	1
25/04/2018	20604	CMLGC	199	1
25/04/2018	20607	CMLGC	199	1
25/04/2018	20609	CMLGC	199	1
25/04/2018	19921	CMGIO	228	1
25/04/2018	19480	CMGIO	241	1
25/04/2018	18353	CMHKT	283	1
25/04/2018	19478	CMGIP	241	1
25/04/2018	17268	CMEDN	333	1
25/04/2018	21331	CMLEO	172	1
25/04/2018	19878	CMLEO	230	1
25/04/2018	20325	CMLEO	209	1
25/04/2018	20272	CMLEO	214	1
25/04/2018	22220	CMLEO	160	1
25/04/2018	22222	CMHKT	159	1
25/04/2018	22210	CMEDN	160	1
25/04/2018	22228	TNDSD	159	1
25/04/2018	21580	CMGIP	167	1
25/04/2018	21656	CMEVG	164	1
25/04/2018	20144	CMEDN	220	1
25/04/2018	22177	CMLEO	160	1
25/04/2018	19177	CMGIO	248	1
25/04/2018	21930	F4P1B	161	1
25/04/2018	21641	CMLEO	165	1
25/04/2018	21583	CMGCH	166	1
25/04/2018	20818	CMGIO	194	1
25/04/2018	15888	CMEDN	394	1
25/04/2018	22217	CMLEO	160	1
25/04/2018	21645	CMGIO	165	1
25/04/2018	13206	CMGIO	427	1
26/04/2018	20442	CMEDN	203	1
26/04/2018	20898	CMGIP	189	1
26/04/2018	21599	CMHKT	166	1
26/04/2018	21418	CMEDN	171	1
26/04/2018	14359	CMGIP	412	1
26/04/2018	21714	CMEDN	162	1
26/04/2018	21347	CMGCH	171	1
26/04/2018	21902	CMEDN	161	1
26/04/2018	19536	CMGCH	238	1
26/04/2018	19480	CMGIO	241	1
26/04/2018	18353	CMHKT	283	1
26/04/2018	19478	CMGIP	241	1
26/04/2018	17268	CMEDN	333	1
26/04/2018	21331	CMLEO	172	1
26/04/2018	20325	CMLEO	209	1
26/04/2018	20272	CMLEO	214	1
26/04/2018	20144	CMEDN	220	1
26/04/2018	19177	CMGIO	248	1
26/04/2018	20818	CMGIO	194	1
26/04/2018	13206	CMGIO	427	1
26/04/2018	17533	CMGIP	312	1
26/04/2018	22263	CMLEO	159	1
26/04/2018	22269	CMLEO	158	1
26/04/2018	15470	CMEDN	401	1
26/04/2018	19585	CMLGC	237	1
26/04/2018	19958	CMLEO	227	1
26/04/2018	21955	CMGIP	161	1
26/04/2018	21184	CMLGC	178	1
26/04/2018	18918	CMGIO	255	1
26/04/2018	21132	CMEDN	180	1
26/04/2018	21956	CMGCH	161	1
26/04/2018	19957	CMEDN	227	1
26/04/2018	21648	CMHKT	165	1
26/04/2018	22215	CMLEO	160	1
26/04/2018	19099	CMGIO	250	1
27/04/2018	20898	CMGIP	189	1
27/04/2018	14359	CMGIP	412	1
27/04/2018	21347	CMGCH	171	1
27/04/2018	21902	CMEDN	161	1
27/04/2018	19536	CMGCH	238	1
27/04/2018	19480	CMGIO	241	1
27/04/2018	18353	CMHKT	283	1
27/04/2018	19478	CMGIP	241	1
27/04/2018	17268	CMEDN	333	1
27/04/2018	21331	CMLEO	172	1
27/04/2018	20325	CMLEO	209	1
27/04/2018	20272	CMLEO	214	1
27/04/2018	22222	CMHKT	159	1
27/04/2018	22228	TNDSD	159	1
27/04/2018	20144	CMEDN	220	1
27/04/2018	19177	CMGIO	248	1
27/04/2018	20818	CMGIO	194	1
27/04/2018	13206	CMGIO	427	1
27/04/2018	17533	CMGIP	312	1
27/04/2018	15470	CMEDN	401	1
27/04/2018	19585	CMLGC	237	1
27/04/2018	19958	CMLEO	227	1
27/04/2018	21955	CMGIP	161	1
27/04/2018	21184	CMLGC	178	1
27/04/2018	18918	CMGIO	255	1
27/04/2018	21132	CMEDN	180	1
27/04/2018	21956	CMGCH	161	1
27/04/2018	19957	CMEDN	227	1
27/04/2018	21648	CMHKT	165	1
27/04/2018	19099	CMGIO	250	1
27/04/2018	21237	CMGIP	174	1
27/04/2018	13694	CMGIP	420	1
27/04/2018	22324	CMEDN	163	1
27/04/2018	20472	CMLEO	202	1
27/04/2018	20473	CMLEO	202	1
27/04/2018	20157	CMLEO	220	1
27/04/2018	20649	CMLEO	196	1
27/04/2018	20216	CMLGC	217	1
27/04/2018	22326	CMLEO	206	1
27/04/2018	22224	MAT2P	159	1
27/04/2018	20534	CMLGC	201	1
27/04/2018	20845	CMEDN	193	1
27/04/2018	22287	CMHKT	158	1
27/04/2018	22310	CMLEO	158	1
27/04/2018	22181	CMLEO	160	1
27/04/2018	21188	CMLGC	175	1
27/04/2018	21283	CMLEO	173	1
27/04/2018	21308	FAM4P	172	1
27/04/2018	20466	CMLEO	202	1
27/04/2018	20204	CMLGC	217	1
27/04/2018	21337	TNDSD	171	1
27/04/2018	20349	CMLEO	209	1
27/04/2018	20470	CMLEO	202	1
27/04/2018	20268	CMLEO	215	1
27/04/2018	22259	CMLEO	159	1
27/04/2018	21182	CMEVG	178	1
27/04/2018	20159	CMLEO	220	1
27/04/2018	20146	CMLGC	220	1
27/04/2018	14691	CMEDN	408	1
27/04/2018	22309	CMLEO	158	1
27/04/2018	21187	CMLGC	175	1
27/04/2018	17276	CMGIO	328	1
27/04/2018	19982	CMLEO	224	1
27/04/2018	22308	CMLEO	158	1
27/04/2018	22311	CMLEO	158	1
27/04/2018	21649	CMLGC	164	1
27/04/2018	22325	CMLEO	206	1
27/04/2018	20464	CMLEO	202	1
27/04/2018	20468	CMLEO	202	1
27/04/2018	20471	CMLEO	202	1
27/04/2018	21601	CMGCH	166	1
27/04/2018	20275	CMLEO	214	1
27/04/2018	19161	CMLGC	248	1
27/04/2018	19886	CMLGC	229	1
27/04/2018	20650	CMLEO	196	1
27/04/2018	20858	CMEDN	192	1
28/04/2018	20898	CMGIP	189	1
28/04/2018	14359	CMGIP	412	1
28/04/2018	21347	CMGCH	171	1
28/04/2018	21936	CMEDN	161	1
28/04/2018	21774	CMHKT	162	1
28/04/2018	19536	CMGCH	238	1
28/04/2018	19480	CMGIO	241	1
28/04/2018	18353	CMHKT	283	1
28/04/2018	19478	CMGIP	241	1
28/04/2018	17268	CMEDN	333	1
28/04/2018	21331	CMLEO	172	1
28/04/2018	19878	CMLEO	230	1
28/04/2018	20325	CMLEO	209	1
28/04/2018	20272	CMLEO	214	1
28/04/2018	22228	TNDSD	159	1
28/04/2018	20144	CMEDN	220	1
28/04/2018	19177	CMGIO	248	1
28/04/2018	21930	F4P1B	161	1
28/04/2018	13206	CMGIO	427	1
28/04/2018	17533	CMGIP	312	1
28/04/2018	15470	CMEDN	401	1
28/04/2018	19585	CMLGC	237	1
28/04/2018	19958	CMLEO	227	1
28/04/2018	21955	CMGIP	161	1
28/04/2018	21184	CMLGC	178	1
28/04/2018	18918	CMGIO	255	1
28/04/2018	21132	CMEDN	180	1
28/04/2018	21956	CMGCH	161	1
28/04/2018	19957	CMEDN	227	1
28/04/2018	21648	CMHKT	165	1
28/04/2018	19099	CMGIO	250	1
28/04/2018	21237	CMGIP	174	1
28/04/2018	13694	CMGIP	420	1
28/04/2018	22324	CMEDN	163	1
28/04/2018	20472	CMLEO	202	1
28/04/2018	20473	CMLEO	202	1
28/04/2018	20157	CMLEO	220	1
28/04/2018	20649	CMLEO	196	1
28/04/2018	20216	CMLGC	217	1
28/04/2018	22326	CMLEO	206	1
28/04/2018	22224	MAT2P	159	1
28/04/2018	20534	CMLGC	201	1
28/04/2018	20845	CMEDN	193	1
28/04/2018	21188	CMLGC	175	1
28/04/2018	21283	CMLEO	173	1
28/04/2018	21308	FAM4P	172	1
28/04/2018	20466	CMLEO	202	1
28/04/2018	20204	CMLGC	217	1
28/04/2018	21337	TNDSD	171	1
28/04/2018	20349	CMLEO	209	1
28/04/2018	20470	CMLEO	202	1
28/04/2018	20268	CMLEO	215	1
28/04/2018	20159	CMLEO	220	1
28/04/2018	20146	CMLGC	220	1
28/04/2018	14691	CMEDN	408	1
28/04/2018	21187	CMLGC	175	1
28/04/2018	17276	CMGIO	328	1
28/04/2018	19982	CMLEO	224	1
28/04/2018	21649	CMLGC	164	1
28/04/2018	22325	CMLEO	206	1
28/04/2018	20464	CMLEO	202	1
28/04/2018	20468	CMLEO	202	1
28/04/2018	20471	CMLEO	202	1
28/04/2018	21601	CMGCH	166	1
28/04/2018	20275	CMLEO	214	1
28/04/2018	19161	CMLGC	248	1
28/04/2018	19886	CMLGC	229	1
28/04/2018	20650	CMLEO	196	1
28/04/2018	20858	CMEDN	192	1
28/04/2018	22335	CMLEO	157	1
28/04/2018	21653	CMEDN	164	1
28/04/2018	20280	CMLEO	213	1
28/04/2018	19546	CMGIP	237	1
28/04/2018	20394	CMLEO	207	1
28/04/2018	17816	CMGIP	301	1
28/04/2018	18941	CMGIP	255	1
28/04/2018	19425	CMLEO	241	1
28/04/2018	19121	CMGCH	248	1
28/04/2018	21199	CMLGC	175	1
28/04/2018	16595	CMEDN	382	1
28/04/2018	21586	CMLGC	166	1
28/04/2018	21603	CMLGC	166	1
28/04/2018	17817	CMEDN	301	1
28/04/2018	21652	CMEDN	164	1
28/04/2018	21660	MAT2P	164	1
28/04/2018	21618	FAM4P	166	1
28/04/2018	21619	FAM4P	166	1
28/04/2018	20269	CMLEO	215	1
28/04/2018	20571	CMLEO	200	1
28/04/2018	19867	CMGIO	231	1
28/04/2018	21222	CMEVG	174	1
28/04/2018	17177	CMLEO	340	1
28/04/2018	21139	CMLGC	179	1
28/04/2018	22226	CMLGC	159	1
28/04/2018	20532	CMLGC	201	1
28/04/2018	20424	CMLEO	206	1
28/04/2018	19365	CMEDN	242	1
28/04/2018	14401	CMEDN	412	1
28/04/2018	17757	CMLGC	304	1
28/04/2018	21587	CMLGC	166	1
28/04/2018	21307	FAM4P	172	1
28/04/2018	20418	CMLEO	206	1
28/04/2018	20271	CMLEO	215	1
28/04/2018	19968	CMLEO	226	1
28/04/2018	21151	F4P1B	179	1
28/04/2018	17108	CMGIP	348	1
28/04/2018	21180	CMEDN	178	1
28/04/2018	19517	CMLEO	238	1
28/04/2018	17916	CMLEO	294	1
28/04/2018	21650	CMEDN	164	1
28/04/2018	21654	CMGIP	164	1
28/04/2018	18865	CMEDN	257	1
28/04/2018	19956	CMLEO	227	1
28/04/2018	20110	CMLEO	221	1
28/04/2018	19477	CMEDN	241	1
28/04/2018	21148	CMGIO	179	1
28/04/2018	21974	MAT2P	160	1
28/04/2018	18276	CMLEO	290	1
28/04/2018	21584	CMLGC	166	1
28/04/2018	22157	CMGCH	160	1
28/04/2018	22174	CMLEO	160	1
28/04/2018	20412	CMLEO	206	1
28/04/2018	20449	CMEDN	203	1
28/04/2018	20531	CMLGC	201	1
28/04/2018	19279	CMGIO	244	1
28/04/2018	21282	CMEVG	173	1
28/04/2018	22365	CMLGC	157	1
28/04/2018	21346	CMLGC	171	1
28/04/2018	18277	CMLEO	290	1
28/04/2018	17758	CMLGC	304	1
28/04/2018	17257	CMEDN	339	1
28/04/2018	17938	CMGCH	293	1
28/04/2018	21057	CMEDN	184	1
28/04/2018	22413	CMEDN	156	1
28/04/2018	21677	CMGCH	163	1
28/04/2018	20460	CMLEO	202	1
28/04/2018	20902	CMEDN	188	1
28/04/2018	18906	CMEDN	256	1
28/04/2018	21632	CMEDN	165	1
28/04/2018	21925	CMGCH	161	1
28/04/2018	22142	CMEDN	160	1
28/04/2018	20395	CMLEO	207	1
28/04/2018	20828	CMEDN	193	1
28/04/2018	21970	MAT2P	161	1
29/04/2018	21501	CMLGC	168	1
29/04/2018	14359	CMGIP	412	1
29/04/2018	21347	CMGCH	171	1
29/04/2018	21936	CMEDN	161	1
29/04/2018	21500	CMLGC	168	1
29/04/2018	19536	CMGCH	238	1
29/04/2018	19480	CMGIO	241	1
29/04/2018	18353	CMHKT	283	1
29/04/2018	19478	CMGIP	241	1
29/04/2018	19878	CMLEO	230	1
29/04/2018	20272	CMLEO	214	1
29/04/2018	22228	TNDSD	159	1
29/04/2018	21930	F4P1B	161	1
29/04/2018	13206	CMGIO	427	1
29/04/2018	17533	CMGIP	312	1
29/04/2018	15470	CMEDN	401	1
29/04/2018	19585	CMLGC	237	1
29/04/2018	19958	CMLEO	227	1
29/04/2018	21132	CMEDN	180	1
29/04/2018	21956	CMGCH	161	1
29/04/2018	19957	CMEDN	227	1
29/04/2018	21648	CMHKT	165	1
29/04/2018	21237	CMGIP	174	1
29/04/2018	13694	CMGIP	420	1
29/04/2018	22324	CMEDN	163	1
29/04/2018	20472	CMLEO	202	1
29/04/2018	20473	CMLEO	202	1
29/04/2018	20157	CMLEO	220	1
29/04/2018	20649	CMLEO	196	1
29/04/2018	20216	CMLGC	217	1
29/04/2018	22326	CMLEO	206	1
29/04/2018	22224	MAT2P	159	1
29/04/2018	20534	CMLGC	201	1
29/04/2018	20845	CMEDN	193	1
29/04/2018	21188	CMLGC	175	1
29/04/2018	21283	CMLEO	173	1
29/04/2018	21308	FAM4P	172	1
29/04/2018	20466	CMLEO	202	1
29/04/2018	20204	CMLGC	217	1
29/04/2018	21337	TNDSD	171	1
29/04/2018	20349	CMLEO	209	1
29/04/2018	20470	CMLEO	202	1
29/04/2018	20268	CMLEO	215	1
29/04/2018	20159	CMLEO	220	1
29/04/2018	20146	CMLGC	220	1
29/04/2018	14691	CMEDN	408	1
29/04/2018	21187	CMLGC	175	1
29/04/2018	17276	CMGIO	328	1
29/04/2018	19982	CMLEO	224	1
29/04/2018	21649	CMLGC	164	1
29/04/2018	22325	CMLEO	206	1
29/04/2018	20464	CMLEO	202	1
29/04/2018	20468	CMLEO	202	1
29/04/2018	20471	CMLEO	202	1
29/04/2018	21601	CMGCH	166	1
29/04/2018	20275	CMLEO	214	1
29/04/2018	19161	CMLGC	248	1
29/04/2018	19886	CMLGC	229	1
29/04/2018	20650	CMLEO	196	1
29/04/2018	20858	CMEDN	192	1
29/04/2018	20280	CMLEO	213	1
29/04/2018	19546	CMGIP	237	1
29/04/2018	20394	CMLEO	207	1
29/04/2018	17816	CMGIP	301	1
29/04/2018	18941	CMGIP	255	1
29/04/2018	19425	CMLEO	241	1
29/04/2018	19121	CMGCH	248	1
29/04/2018	21199	CMLGC	175	1
29/04/2018	16595	CMEDN	382	1
29/04/2018	21586	CMLGC	166	1
29/04/2018	21603	CMLGC	166	1
29/04/2018	21618	FAM4P	166	1
29/04/2018	21619	FAM3P	166	1
29/04/2018	20269	CMLEO	215	1
29/04/2018	20571	CMLEO	200	1
29/04/2018	19867	CMGIO	231	1
29/04/2018	21222	CMEVG	174	1
29/04/2018	21139	CMLGC	179	1
29/04/2018	22226	CMLGC	159	1
29/04/2018	20532	CMLGC	201	1
29/04/2018	20424	CMLEO	206	1
29/04/2018	19365	CMEDN	242	1
29/04/2018	14401	CMEDN	412	1
29/04/2018	17757	CMLGC	304	1
29/04/2018	21587	CMLGC	166	1
29/04/2018	21307	FAM4P	172	1
29/04/2018	20418	CMLEO	206	1
29/04/2018	20271	CMLEO	215	1
29/04/2018	19968	CMLEO	226	1
29/04/2018	21151	F4P1B	179	1
29/04/2018	17108	CMGIP	348	1
29/04/2018	21180	CMEDN	178	1
29/04/2018	19956	CMLEO	227	1
29/04/2018	20110	CMLEO	221	1
29/04/2018	19477	CMEDN	241	1
29/04/2018	21148	CMGIO	179	1
29/04/2018	21974	MAT2P	160	1
29/04/2018	18276	CMLEO	290	1
29/04/2018	21584	CMLGC	166	1
29/04/2018	20412	CMLEO	206	1
29/04/2018	20449	CMEDN	203	1
29/04/2018	20531	CMLGC	201	1
29/04/2018	19279	CMGIO	244	1
29/04/2018	21282	CMEVG	173	1
29/04/2018	22365	CMLGC	157	1
29/04/2018	21346	CMLGC	171	1
29/04/2018	18277	CMLEO	290	1
29/04/2018	17758	CMLGC	304	1
29/04/2018	17257	CMEDN	339	1
29/04/2018	17938	CMGCH	293	1
29/04/2018	21057	CMEDN	184	1
29/04/2018	21677	CMGCH	163	1
29/04/2018	20460	CMLEO	202	1
29/04/2018	20902	CMEDN	188	1
29/04/2018	18906	CMEDN	256	1
29/04/2018	21632	CMEDN	165	1
29/04/2018	21925	CMGCH	161	1
29/04/2018	20395	CMLEO	207	1
29/04/2018	20828	CMEDN	193	1
29/04/2018	21970	MAT2P	161	1
29/04/2018	22433	CMHKT	156	1
29/04/2018	21661	MAT2P	164	1
29/04/2018	21069	MAT2P	180	1
29/04/2018	22470	CMLEO	155	1
29/04/2018	20625	CMEDN	199	1
29/04/2018	18537	CMLEO	265	1
29/04/2018	21664	FAM4P	164	1
29/04/2018	19955	CMLEO	227	1
29/04/2018	20283	CMLEO	213	1
29/04/2018	20621	CMLEO	199	1
29/04/2018	20393	CMLEO	207	1
29/04/2018	20582	CMLGC	200	1
29/04/2018	19184	CMLEO	248	1
29/04/2018	22464	CMLEO	155	1
29/04/2018	22448	CMLEO	155	1
29/04/2018	21679	CMGCH	163	1
29/04/2018	20509	CMEDN	202	1
29/04/2018	22469	CMLEO	155	1
29/04/2018	21678	CMGCH	163	1
29/04/2018	22445	CMGCH	155	1
29/04/2018	22443	CMHKT	155	1
29/04/2018	21098	FAM4P	180	1
29/04/2018	22463	CMLEO	155	1
30/04/2018	21501	CMLGC	168	1
30/04/2018	14359	CMGIP	412	1
30/04/2018	21936	CMEDN	161	1
30/04/2018	21500	CMLGC	168	1
30/04/2018	19536	CMGCH	238	1
30/04/2018	19480	CMGIO	241	1
30/04/2018	18353	CMHKT	283	1
30/04/2018	19478	CMGIP	241	1
30/04/2018	19878	CMLEO	230	1
30/04/2018	22220	CMLEO	160	1
30/04/2018	21930	F4P1B	161	1
30/04/2018	13206	CMGIO	427	1
30/04/2018	17533	CMGIP	312	1
30/04/2018	15470	CMEDN	401	1
30/04/2018	19585	CMLGC	237	1
30/04/2018	19958	CMLEO	227	1
30/04/2018	21132	CMEDN	180	1
30/04/2018	21956	CMGCH	161	1
30/04/2018	21237	CMGIP	174	1
30/04/2018	13694	CMGIP	420	1
30/04/2018	20472	CMLEO	202	1
30/04/2018	20473	CMLEO	202	1
30/04/2018	20649	CMLEO	196	1
30/04/2018	20216	CMLGC	217	1
30/04/2018	20534	CMLGC	201	1
30/04/2018	20845	CMEDN	193	1
30/04/2018	21188	CMLGC	175	1
30/04/2018	20466	CMLEO	202	1
30/04/2018	20204	CMLGC	217	1
30/04/2018	21337	TNDSD	171	1
30/04/2018	20349	CMLEO	209	1
30/04/2018	20470	CMLEO	202	1
30/04/2018	20268	CMLEO	215	1
30/04/2018	20159	CMLEO	220	1
30/04/2018	14691	CMEDN	408	1
30/04/2018	22309	CMLEO	158	1
30/04/2018	21187	CMLGC	175	1
30/04/2018	17276	CMGIO	328	1
30/04/2018	19982	CMLEO	224	1
30/04/2018	20464	CMLEO	202	1
30/04/2018	20468	CMLEO	202	1
30/04/2018	20471	CMLEO	202	1
30/04/2018	21601	CMGCH	166	1
30/04/2018	19161	CMLGC	248	1
30/04/2018	19886	CMLGC	229	1
30/04/2018	20650	CMLEO	196	1
30/04/2018	20858	CMEDN	192	1
30/04/2018	20280	CMLEO	213	1
30/04/2018	19546	CMGIP	237	1
30/04/2018	20394	CMLEO	207	1
30/04/2018	17816	CMGIP	301	1
30/04/2018	18941	CMGIP	255	1
30/04/2018	19425	CMLEO	241	1
30/04/2018	19121	CMGCH	248	1
30/04/2018	21199	CMLGC	175	1
30/04/2018	16595	CMEDN	382	1
30/04/2018	21586	CMLGC	166	1
30/04/2018	21603	CMLGC	166	1
30/04/2018	21618	FAM4P	166	1
30/04/2018	21619	FAM3P	166	1
30/04/2018	20269	CMLEO	215	1
30/04/2018	20571	CMLEO	200	1
30/04/2018	19867	CMGIO	231	1
30/04/2018	21222	CMEVG	174	1
30/04/2018	22226	CMLGC	159	1
30/04/2018	20532	CMLGC	201	1
30/04/2018	20424	CMLEO	206	1
30/04/2018	19365	CMEDN	242	1
30/04/2018	14401	CMEDN	412	1
30/04/2018	17757	CMLGC	304	1
30/04/2018	21587	CMLGC	166	1
30/04/2018	21307	FAM4P	172	1
30/04/2018	20418	CMLEO	206	1
30/04/2018	20271	CMLEO	215	1
30/04/2018	19968	CMLEO	226	1
30/04/2018	21151	F4P1B	179	1
30/04/2018	17108	CMGIP	348	1
30/04/2018	21180	CMEDN	178	1
30/04/2018	19956	CMLEO	227	1
30/04/2018	20110	CMLEO	221	1
30/04/2018	19477	CMEDN	241	1
30/04/2018	21148	CMGIO	179	1
30/04/2018	21974	MAT2P	160	1
30/04/2018	18276	CMLEO	290	1
30/04/2018	21584	CMLGC	166	1
30/04/2018	20412	CMLEO	206	1
30/04/2018	20449	CMEDN	203	1
30/04/2018	20531	CMLGC	201	1
30/04/2018	19279	CMGIO	244	1
30/04/2018	21282	CMEVG	173	1
30/04/2018	22365	CMLGC	157	1
30/04/2018	21346	CMLGC	171	1
30/04/2018	18277	CMLEO	290	1
30/04/2018	17758	CMLGC	304	1
30/04/2018	17257	CMEDN	339	1
30/04/2018	17938	CMGCH	293	1
30/04/2018	21057	CMEDN	184	1
30/04/2018	21677	CMGCH	163	1
30/04/2018	20460	CMLEO	202	1
30/04/2018	20902	CMEDN	188	1
30/04/2018	18906	CMEDN	256	1
30/04/2018	21632	CMEDN	165	1
30/04/2018	21925	CMGCH	161	1
30/04/2018	20395	CMLEO	207	1
30/04/2018	20828	CMEDN	193	1
30/04/2018	21970	MAT2P	161	1
30/04/2018	21069	MAT2P	180	1
30/04/2018	20625	CMEDN	199	1
30/04/2018	21664	FAM4P	164	1
30/04/2018	19955	CMLEO	227	1
30/04/2018	20283	CMLEO	213	1
30/04/2018	20621	CMLEO	199	1
30/04/2018	20393	CMLEO	207	1
30/04/2018	20582	CMLGC	200	1
30/04/2018	19184	CMLEO	248	1
30/04/2018	21679	CMGCH	163	1
30/04/2018	20509	CMEDN	202	1
30/04/2018	21678	CMGCH	163	1
30/04/2018	22445	CMGCH	155	1
30/04/2018	21098	FAM4P	180	1
30/04/2018	22518	CMEDN	154	1
30/04/2018	22558	MAT2P	154	1
30/04/2018	21520	CMLEO	167	1
30/04/2018	22516	CMLEO	155	1
30/04/2018	22514	CMLEO	155	1
30/04/2018	22511	CMLEO	155	1
30/04/2018	21739	CMLGC	162	1
30/04/2018	18483	CMGIO	269	1
30/04/2018	22513	CMLEO	155	1
30/04/2018	22512	CMLEO	155	1
30/04/2018	22517	CMLEO	154	1
30/04/2018	17811	CMLEO	304	1
30/04/2018	22515	CMLEO	155	1
30/04/2018	17810	CMLEO	304	1
30/04/2018	22510	CMLEO	155	1
30/04/2018	20287	CMLEO	213	1
30/04/2018	18965	CMGCH	252	1
30/04/2018	22321	CMLGC	157	1
01/05/2018	21501	CMLGC	168	1
01/05/2018	14359	CMGIP	412	1
01/05/2018	21936	CMEDN	161	1
01/05/2018	21500	CMLGC	168	1
01/05/2018	19536	CMGCH	238	1
01/05/2018	18353	CMHKT	283	1
